ts_utc,ticker,title,source,url,time_published,overall_sentiment_score,overall_sentiment_label,relevance_score,summary,topic
2026-03-11T13:12:03.119Z,NVDA,EDENTREE ASSET MANAGEMENT Ltd Increases Position in NVIDIA Corporation $NVDA,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-edentree-asset-management-ltd-increases-position-in-nvidia-corporation-nvda-2026-03-09/,20260309T074147,0.403943,Bullish,1.000000,"EDENTREE ASSET MANAGEMENT Ltd significantly increased its stake in NVIDIA Corporation by 1,355.9% to 4,950 shares, now valued at $924,000, as institutional ownership of the company stands at 65.27%. NVIDIA reported strong quarterly earnings with an EPS of $1.62 and revenue up 73.2% year-over-year, leading analysts to maintain a ""Buy"" rating and raise price targets. Key risks include potential U.S. export restrictions on AI chips and NVIDIA's scaling back of H200 production for China, which could impact international sales.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,NVIDIA Corporation $NVDA is Primecap Management Co. CA's 7th Largest Position,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-nvidia-corporation-nvda-is-primecap-management-co-cas-7th-largest-position-2026-03-11/,20260311T093247,0.483770,Bullish,1.000000,"Primecap Management Co. CA significantly reduced its stake in NVIDIA Corporation by 7.7%, selling over 1.5 million shares, yet NVIDIA remains its 7th largest holding, valued at approximately $3.50 billion. This comes as NVIDIA continues to secure strategic partnerships, prepare to unveil new AI chips, and report strong quarterly results with revenue up 73.2% year-over-year. Analysts generally maintain a ""Buy"" rating for NVIDIA, despite some concerns about macro risks and valuation.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,"Netflix, Live Nation Entertainment And A Key Tech Stock On CNBC's 'Final Trades'",Benzinga,https://www.benzinga.com/trading-ideas/long-ideas/26/03/51154829/netflix-live-nation-entertainment-and-a-key-tech-stock-on-cnbcs-final-trades,20260310T125046,0.516328,Bullish,1.000000,"Jim Lebenthal picked NVIDIA Corp, while Stephen Weiss recommended Netflix Inc, citing a recent upgrade to Buy with a $115 price target from CFRA analyst Kenneth Leon. Joseph Terranova suggested Live Nation Entertainment Inc, which recently settled an antitrust case with the U.S. Justice Department. The article concludes with the recent price action of these stocks, noting NVIDIA's shares rose, Netflix's shares fell, and Live Nation Entertainment's shares gained.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,Nvidia to Invest in Thinking Machines Lab and Supply AI Chips,Bloomberg.com,https://www.bloomberg.com/news/articles/2026-03-10/nvidia-nvda-to-invest-in-mira-murati-s-thinking-machines-lab-and-supply-chips,20260310T125044,0.837081,Bullish,1.000000,"Nvidia (NVDA) is investing in Thinking Machines Lab, an AI company founded by former OpenAI executive Mira Murati, and will also provide AI chips. This multiyear agreement will see Thinking Machines utilize Nvidia's forthcoming Vera Rubin AI accelerators, which are expected to provide significant computing power. The deployment of these chips is scheduled for early next year.",technology
2026-03-11T13:12:03.119Z,NVDA,Nvidia in focus as BofA reiterates Buy ahead of GTC (NVDA:NASDAQ),Seeking Alpha,https://seekingalpha.com/news/4562691-nvidia-in-focus-as-bofa-reiterates-buy-ahead-of-gtc,20260310T125040,0.422050,Bullish,1.000000,Bank of America has reiterated its Buy rating and $300 price target for Nvidia ahead of the company's annual GTC event next week. The analyst highlights three key areas of focus for investors regarding the semiconductor giant.,financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,Nvidia (NVDA) or Micron (MU)? Morgan Stanley Reinstates Its Top AI Chip Pick,TipRanks,https://www.tipranks.com/news/nvidia-nvda-or-micron-mu-morgan-stanley-reinstates-its-top-ai-chip-pick,20260310T095035,0.459547,Bullish,1.000000,"Morgan Stanley analyst Joseph Moore has reinstated Nvidia (NVDA) as the firm's top semiconductor pick for AI chips, replacing Micron Technology (MU). Moore cited Nvidia's strong business growth and relatively flat stock performance, contrasting it with Micron's significant recent surge. He believes Nvidia's stock remains attractive due to its valuation and continued strong demand for AI GPUs, while investor concerns about AI spending and custom chips are overblown.",earnings|technology|financial_markets
2026-03-11T13:12:03.119Z,NVDA,NVIDIA Corporation $NVDA Shares Sold by Sigma Planning Corp,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-nvidia-corporation-nvda-shares-sold-by-sigma-planning-corp-2026-03-10/,20260310T074649,0.415572,Bullish,1.000000,"Sigma Planning Corp reduced its stake in NVIDIA Corporation by 4.2% in the third quarter, selling 29,101 shares, though NVIDIA remains its third-largest holding. Despite this sale, several other institutional investors increased their positions in NVIDIA. The company recently reported strong quarterly earnings, beating analyst estimates, and announced a quarterly dividend, while analysts have set new price targets with a consensus ""Buy"" rating.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,Nvidia’s AI Supply Chain Has A Strait Of Hormuz Risk - NVIDIA (NASDAQ:NVDA),Benzinga,https://www.benzinga.com/trading-ideas/long-ideas/26/03/51138854/nvidias-4-trillion-empire-rests-on-a-country-98-dependent-on-the-strait-of-hormuz-see-the-problem,20260309T175054,-0.388573,Bearish,1.000000,"Nvidia's AI supply chain, heavily reliant on TSMC for chip manufacturing, faces a significant geopolitical risk due to Taiwan's dependence on energy imports through the Strait of Hormuz. Taiwan imports nearly all of its energy, similar to South Korea, creating a vulnerability where disruptions to Middle Eastern energy supplies could impact the global AI industry. The article highlights that the massive energy requirements of semiconductor fabrication plants make the AI boom ultimately dependent on stable energy flows, presenting a critical, often overlooked, constraint.",technology|financial_markets|economy_macro|energy_transportation|manufacturing
2026-03-11T13:12:03.119Z,NVDA,NVIDIA Corporation $NVDA Stock Holdings Lifted by Greenwoods Asset Management Hong Kong Ltd.,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-nvidia-corporation-nvda-stock-holdings-lifted-by-greenwoods-asset-management-hong-kong-ltd-2026-03-09/,20260309T091140,0.427377,Bullish,1.000000,"Greenwoods Asset Management Hong Kong Ltd. significantly increased its stake in NVIDIA Corporation (NASDAQ:NVDA) by 277.3% in the third quarter, making the stock its third-largest holding. This comes as NVIDIA reported strong earnings, beating analyst estimates with $1.62 EPS and $68.13 billion in revenue, leading multiple brokers to raise price targets. However, insider sales also occurred, with directors selling over 1.2 million shares in the last quarter, though institutional investors collectively own a substantial portion of the company's stock.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,"Michael Burry Calls Nvidia 'Mafia-Like,' Says AI Chip Market Could Face Antitrust Scrutiny",Benzinga,https://www.benzinga.com/trading-ideas/movers/26/03/51162154/michael-burry-calls-nvidia-mafia-like-says-ai-chip-market-could-face-antitrust-scrutiny,20260310T151840,-0.403958,Bearish,1.000000,"Michael Burry, known for ""The Big Short,"" has accused Nvidia of ""mafia-like"" behavior in the AI chip market, alleging it blocked AMD from a major data-center deal related to OpenAI and Oracle. Burry claims Nvidia paid to stop AMD from securing the contract for Blackwell chips and suggests the U.S. Justice Department has been investigating Nvidia for two years. His comments highlight growing tensions and potential antitrust scrutiny in the rapidly expanding AI infrastructure sector.",technology|financial_markets
2026-03-11T13:12:03.120Z,NVDA,Israeli team moves along with new AI technique,The Jerusalem Post,https://www.jpost.com/business-and-innovation/article-889148,20260308T235115,0.490618,Bullish,1.000000,"Researchers from Bar-Ilan University and NVIDIA's Israeli AI research center have developed a new AI technique dubbed ""Learn-to-Steer"" that significantly improves how AI models understand and follow spatial instructions when generating images. This method guides existing models in real-time without retraining, by analyzing internal attention patterns and subtly steering the generation process. The innovation addresses a common failing in text-to-image models, allowing for more accurate placement of objects based on directional and relational language, with potential applications in various fields beyond image generation.",technology|life_sciences
2026-03-11T13:12:03.119Z,NVDA,NVIDIA or Advanced Micro Devices: Which Stock Has More Upside?,Trefis,https://www.trefis.com/stock/amd/articles/592980/nvidia-or-advanced-micro-devices-which-stock-has-more-upside-3/2026-03-10,20260310T054940,0.740195,Bullish,0.993180,"This article analyzes whether NVIDIA (NVDA) or Advanced Micro Devices (AMD) offers more upside for investors. Based on revenue growth, profitability, and valuation, the analysis suggests that NVDA is a more favorable investment compared to AMD. The article provides detailed financial comparisons and historical market performance data to support its conclusion, while also recommending a portfolio approach to investing.",earnings|technology|financial_markets|finance
2026-03-11T13:12:03.119Z,NVDA,"Zacks Investment Ideas feature highlights Expedia, Nvidia, Fair Isaac, Broadcom, Apollo and Dell",The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/AVGO/pressreleases/657087/zacks-investment-ideas-feature-highlights-expedia-nvidia-fair-isaac-broadcom-apollo-and-dell/,20260310T084944,0.422301,Bullish,0.985630,"Zacks Investment Research highlights investment opportunities in companies like Expedia, Nvidia, Fair Isaac, Broadcom, Apollo Global Management, and Dell, despite current geopolitical tensions and market uncertainties. The article suggests that while the Iran conflict and private credit market concerns have rattled sentiment, these periods often create attractive entry points for investors. It points to a constructive broader economic backdrop with global growth, technological adoption, and AI infrastructure buildout as powerful foundations for economic expansion.",financial_markets|technology|economy_macro|finance
2026-03-11T13:12:03.119Z,NVDA,"'Legitimate targets': Iran issues warning to US tech firms including Google, Amazon, Microsoft, Nvidia",The Times of India,https://timesofindia.indiatimes.com/nri/middle-east-news/legitimate-targets-iran-issues-warning-to-us-tech-firms-including-google-amazon-microsoft-nvidia/articleshow/129450749.cms,20260311T095042,-0.447694,Bearish,0.942860,"Iran has warned major American tech companies like Google, Amazon, Microsoft, and Nvidia that their offices and infrastructure, particularly those linked to Israel and used for military purposes, could become ""legitimate targets"" as a regional conflict escalates. The IRGC-affiliated Tasnim News Agency published a list of these alleged targets in Israel and Gulf countries, asserting that the expansion of the regional conflict into an ""infrastructure war"" broadens Iran's legitimate targets. Additionally, Iran threatened to target economic centers and banks across the region associated with US and Israeli entities, cautioning civilians to avoid such locations.",technology|financial_markets
2026-03-11T13:12:03.119Z,NVDA,TI Partners with NVIDIA to Accelerate Next-gen Physical AI,EE Times Asia,https://www.eetasia.com/ti-partners-with-nvidia-to-accelerate-next-gen-physical-ai/,20260309T035206,0.346032,Somewhat-Bullish,0.931030,"Texas Instruments (TI) has partnered with NVIDIA to accelerate the safe deployment of humanoid robots by integrating TI’s real-time control, sensing, radar, and power technologies with NVIDIA’s advanced robotics compute. This collaboration aims to bridge the gap between powerful AI compute and real-world applications, enabling developers to validate complete humanoid systems earlier. A key part of this partnership is a sensor fusion solution using TI’s mmWave radar technology with NVIDIA Jetson Thor, enhancing perception and safety awareness for humanoid robots.",technology|manufacturing
2026-03-11T13:12:03.119Z,NVDA,Semiconductor Sales Continue to Soar: 4 Stocks With Growth Potential,TradingView,https://www.tradingview.com/news/zacks:974546230094b:0-semiconductor-sales-continue-to-soar-4-stocks-with-growth-potential/,20260310T134939,0.414145,Bullish,0.912876,"The semiconductor industry is experiencing a continued surge in sales, driven primarily by robust demand for artificial intelligence (AI) infrastructure. After stellar performance in 2024 and 2025, January 2026 sales jumped 3.7% sequentially and 46.1% year-over-year. This article highlights four semiconductor stocks—Analog Devices (ADI), NXP Semiconductors (NXPI), Taiwan Semiconductor Manufacturing Company Limited (TSM), and NVIDIA Corporation (NVDA)—as having significant growth potential due to their strong market positions and promising earnings forecasts.",technology|financial_markets|earnings|economy_macro
2026-03-11T13:12:03.119Z,NVDA,"Broadcom, Nvidia, TI and Monolithic emerge as 'top picks' among semis after earnings: Citi",Seeking Alpha,https://seekingalpha.com/news/4562270-broadcom-nvidia-ti-and-monolithic-emerge-as-top-picks-among-semis-after-earnings-citi,20260309T134243,0.427532,Bullish,0.901358,"Citi analysts have identified Broadcom (AVGO), Nvidia (NVDA), Texas Instruments (TXN), and Monolithic Power Systems (MPWR) as their top picks among semiconductor stocks following recent earnings reports. The strong demand from the Data Center market, largely driven by AI, is noted as a key factor supporting Broadcom and Nvidia, which together account for 34% of semiconductor sales in this sector.",earnings|financial_markets|technology
2026-03-11T13:12:03.119Z,NVDA,NVIDIA’s $2B Investment Sparks Lumentum Stock Surge,StocksToTrade,https://stockstotrade.com/news/lumentum-holdings-inc-lite-news-2026_03_09/,20260309T155114,0.640908,Bullish,0.896006,"Lumentum Holdings Inc. (NASDAQ: LITE) has seen its stock surge over 10.57% following news of a strategic partnership with NVIDIA, which includes a $2 billion investment aimed at advancing laser components. This collaboration, coupled with Lumentum's expected entry into the S&P 500 and optimistic analyst upgrades, has significantly boosted investor confidence and market visibility for the optical components manufacturer. The company's role in AI networks and projected earnings potential also contribute to its promising outlook.",financial_markets|technology|earnings
2026-03-11T13:12:03.119Z,NVDA,Coherent Corp. to Join S&P 500 Index,Intellectia AI,https://intellectia.ai/news/stock/coherent-corp-to-join-sp-500-index,20260309T165215,0.303058,Somewhat-Bullish,0.893474,"Coherent Corp. is set to join the S&P 500 index on March 23, driven by its exceptional stock performance, optimistic financial outlook, and upgraded analyst ratings. The company's stock has surged by 285.89% over the past year, and analysts anticipate strong growth in EPS and revenue, particularly due to its role in the AI infrastructure market. This inclusion is expected to increase demand for its shares and solidify its position as a leader in photonics and advanced material technologies.",financial_markets|earnings|technology|manufacturing
2026-03-11T13:12:04.745Z,AMZN,"Headwater Capital Co Ltd Takes $21.96 Million Position in Amazon.com, Inc.",National Today,https://nationaltoday.com/us/wa/seattle/news/2026/03/11/headwater-capital-co-ltd-takes-21-96-million-position-in-amazon-com-inc/,20260311T095440,0.427215,Bullish,1.000000,"Headwater Capital Co Ltd has acquired a significant new stake in Amazon.com, Inc., purchasing 100,000 shares valued at approximately $21.96 million. This investment makes Amazon its 5th largest holding, representing about 5.4% of Headwater Capital's total portfolio. The move highlights Amazon's continued appeal to major institutional investors despite market volatility.",financial_markets|retail_wholesale|technology|finance
2026-03-11T13:12:04.745Z,AMZN,Amazon.com Remains Top Holding for Parametrica Management,National Today,https://nationaltoday.com/us/wa/seattle/news/2026/03/11/amazon-com-remains-top-holding-for-parametrica-management/,20260311T094941,0.288448,Somewhat-Bullish,1.000000,"Parametrica Management, a hedge fund, reduced its stake in Amazon.com by 21.6% but it remains the fund's 8th largest position, comprising about 4.9% of its investment portfolio. Despite the reduction, Amazon's continued prominence in Parametrica's holdings highlights its significant role in the investment landscape due to its dominant positions in e-commerce, cloud computing, and diversified growth areas. The fund sold 4,000 shares, bringing its total to 14,490 shares, valued at $3,182,000.",financial_markets|retail_wholesale|technology|finance
2026-03-11T13:12:04.745Z,AMZN,Amazon Trades at a Premium P/E: Time to Hold or Fold the Stock?,Finviz,https://finviz.com/news/335644/amazon-trades-at-a-premium-pe-time-to-hold-or-fold-the-stock,20260310T172940,-0.067951,Neutral,1.000000,"Amazon (AMZN) completed 2025 with strong operational results, including record revenues and accelerated cloud growth, yet its stock has not gained momentum. The company's significant capital investments, particularly a projected $200 billion in 2026 for AWS AI infrastructure, are pressuring near-term cash flows and contributing to an overvalued stock from a valuation perspective, trading at a 12-month forward P/E of 26.46X compared to the industry's 21.77X. Despite these near-term concerns, the article suggests that existing investors should hold AMZN shares due to its long-term growth potential and diversified revenue, while new investors might consider waiting for a more favorable entry point.",earnings|financial_markets|technology|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. (AMZN) Among Bill Ackman's Top Picks Amid Strong Secular Growth Trends",Finviz - Stock Screener,https://finviz.com/news/333240/amazoncom-inc-amzn-among-bill-ackmans-top-picks-amid-strong-secular-growth-trends,20260309T065741,0.406122,Bullish,1.000000,"Amazon.com, Inc. (AMZN) is a significant holding in billionaire Bill Ackman's portfolio, representing 14.28% of his total investments, with Pershing Square increasing its stake in Q4 2025. The firm cites Amazon Web Services (AWS) and the global e-commerce platform as key drivers supported by secular growth trends, especially with the increasing demand for AI infrastructure. Despite strong institutional optimism and Amazon's efforts in the AI race, recent insider selling activity totaling $13 billion raises some uncertainty.",technology|financial_markets|earnings|retail_wholesale|finance
2026-03-11T13:12:04.745Z,AMZN,Y.D. More Investments Boosts Amazon Stake,National Today,https://nationaltoday.com/us/wa/seattle/news/2026/03/08/y-d-more-investments-boosts-amazon-stake/,20260308T133041,0.482928,Bullish,1.000000,"Y.D. More Investments Ltd. increased its holdings in Amazon.com, Inc. by 16.1% in the third quarter of 2026, bringing its total to 117,947 shares. This makes Amazon the 16th largest position in the hedge fund's portfolio, signaling confidence in the e-commerce and cloud computing giant's continued growth potential. The firm's recent 13F filing indicates it now holds approximately 1.5% of its total assets in Amazon stock.",financial_markets|finance|technology|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"Headwater Capital Co Ltd Takes $21.96 Million Position in Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-headwater-capital-co-ltd-takes-2196-million-position-in-amazoncom-inc-amzn-2026-03-11/,20260311T094943,0.070314,Neutral,1.000000,"Headwater Capital Co Ltd recently acquired a significant stake in Amazon.com, Inc., purchasing 100,000 shares valued at approximately $21.96 million. This investment makes Amazon its fifth-largest holding, representing 5.4% of its portfolio. The article also highlights recent insider selling, strong institutional ownership, and key catalysts and risks for Amazon, including AWS demand, bond sales for AI funding, and operational issues.",financial_markets|earnings|technology|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"Primecap Management Co. CA Boosts Holdings in Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-primecap-management-co-ca-boosts-holdings-in-amazoncom-inc-amzn-2026-03-11/,20260311T094942,0.146014,Neutral,1.000000,"Primecap Management Co. CA significantly increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 42.1% in the third quarter, now owning over 10.7 million shares valued at approximately $2.35 billion. Positive catalysts include Amazon's new Health AI assistant, OpenAI using AWS Tranium chips, and strong investor demand for a planned bond sale to fund AI infrastructure. However, risks such as insider stock sales, AI-related outages at Amazon, and geopolitical drone attacks on AWS data centers were also noted.",earnings|financial_markets|technology|retail_wholesale|finance
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. $AMZN Shares Bought by K.J. Harrison & Partners Inc",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-amazoncom-inc-amzn-shares-bought-by-kj-harrison-partners-inc-2026-03-11/,20260311T093246,0.056568,Neutral,1.000000,"K.J. Harrison & Partners Inc increased its stake in Amazon.com, Inc. ($AMZN) by 17.3%, making it their third-largest holding with 120,831 shares valued at $26.87 million. Despite this institutional buying, Amazon insiders, including CEO Andrew R. Jassy and Matthew S. Garman, have sold significant amounts of shares, totaling $14.69 million in the last 90 days. The article also highlights positive developments like OpenAI using AWS Tranium chips and strong demand for Amazon's bond offering, alongside risks such as AI-related outages, geopolitical incidents affecting AWS data centers, and increased leverage from a large AI capex program.",financial_markets|earnings|technology|retail_wholesale|economy_macro
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. $AMZN is Intech Investment Management LLC's 6th Largest Position",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-amazoncom-inc-amzn-is-intech-investment-management-llcs-6th-largest-position-2026-03-11/,20260311T093246,0.058957,Neutral,1.000000,"Intech Investment Management LLC significantly reduced its stake in Amazon.com (AMZN) by 29.1% during the third quarter, making Amazon its sixth-largest position. Despite this reduction, other institutional investors have mostly increased their holdings. Amazon recently reported mixed quarterly earnings, missing EPS estimates but exceeding revenue expectations, and is facing increased scrutiny over its AI/data-center capital expenditure programs which are funded by a large bond sale.",earnings|financial_markets|technology|retail_wholesale|finance
2026-03-11T13:12:04.745Z,AMZN,"Citizens Business Bank Buys 7,153 Shares of Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-citizens-business-bank-buys-7153-shares-of-amazoncom-inc-amzn-2026-03-11/,20260311T074946,0.263588,Somewhat-Bullish,1.000000,"Citizens Business Bank increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 16.5%, acquiring an additional 7,153 shares to bring its total holding to 50,600 shares valued at $11.11 million. This makes Amazon the bank's 10th largest holding, representing 1.9% of its investment portfolio. The article also details other institutional investor activity, analyst ratings, and a news roundup of factors impacting Amazon, including positive developments like OpenAI using AWS Tranium chips and strong bond demand, alongside negative points such as AI-related site outages and geopolitical risks to AWS data centers.",earnings|financial_markets|technology|retail_wholesale|finance
2026-03-11T13:12:04.745Z,AMZN,Amazon Trades at a Premium P/E: Time to Hold or Fold the Stock?,TradingView,https://www.tradingview.com/news/zacks:b9c14450b094b:0-amazon-trades-at-a-premium-p-e-time-to-hold-or-fold-the-stock/,20260310T164945,0.009821,Neutral,1.000000,"Amazon (AMZN) wrapped up 2025 with strong operational results, including record quarterly revenues and accelerated cloud growth, but its stock hasn't gained momentum due to aggressive long-term investments impacting near-term cash flows. The company's valuation, particularly its forward P/E ratio, suggests it may be overvalued compared to the industry average. While the long-term investment thesis remains strong, current investors are advised to hold, and potential new buyers might consider waiting for a more favorable entry point.",earnings|financial_markets|technology|economy_macro|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"OneDigital Investment Advisors LLC Cuts Stock Position in Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-onedigital-investment-advisors-llc-cuts-stock-position-in-amazoncom-inc-amzn-2026-03-10/,20260310T074944,0.016280,Neutral,1.000000,"OneDigital Investment Advisors LLC reduced its stake in Amazon.com by 1.2% in the third quarter, selling over 4,000 shares, though its total holdings still exceed $71 million. Despite this, other hedge funds increased their positions, and institutional ownership remains high at 72.20%. Wall Street analysts generally maintain a ""Moderate Buy"" rating for AMZN with an average price target of $287.29, despite recent insider selling and a slight earnings per share miss.",financial_markets|earnings|retail_wholesale|technology|finance
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. $AMZN Stock Position Increased by Zeno Equity Partners LLP",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-amazoncom-inc-amzn-stock-position-increased-by-zeno-equity-partners-llp-2026-03-10/,20260310T074944,0.298060,Somewhat-Bullish,1.000000,"Zeno Equity Partners LLP increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 8.8% in the third quarter, making it their third largest position. While institutional ownership is high and analysts have a ""Moderate Buy"" rating, company insiders have recently been net sellers. The article also provides a comprehensive overview of Amazon's recent news, price performance, and analyst forecasts.",financial_markets|earnings|retail_wholesale|technology|economy_macro
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. $AMZN Shares Bought by Sigma Planning Corp",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-amazoncom-inc-amzn-shares-bought-by-sigma-planning-corp-2026-03-10/,20260310T074643,0.274218,Somewhat-Bullish,1.000000,"Sigma Planning Corp increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 2.5% in the third quarter, owning over 355,000 shares valued at $78.16 million, making it their 4th largest position. Other institutional investors also adjusted their holdings, while company insiders recently sold shares. Analysts maintain a ""Moderate Buy"" consensus rating for Amazon, with an average price target of $287.29, despite some negative news such as potential drone strikes on AWS data centers and rising operating costs.",earnings|financial_markets|technology|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"Explore Capital Management LLC Grows Stake in Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-explore-capital-management-llc-grows-stake-in-amazoncom-inc-amzn-2026-03-10/,20260310T074643,0.145535,Neutral,1.000000,"Explore Capital Management LLC increased its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 4.2% in the third quarter, making Amazon its largest holding, valued at $22,544,000. Other hedge funds also adjusted their positions in Amazon, while company insiders, including VP Shelley Reynolds and CEO Andrew R. Jassy, sold shares. The article also provides an overview of Amazon's recent financial performance, market sentiment, and analyst ratings, with an average price target of $287.29.",earnings|financial_markets|technology|retail_wholesale
2026-03-11T13:12:04.745Z,AMZN,"Alliance Wealth Advisors LLC UT Acquires Shares of 43,158 Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-alliance-wealth-advisors-llc-ut-acquires-shares-of-43158-amazoncom-inc-amzn-2026-03-10/,20260310T070443,0.125785,Neutral,1.000000,"Alliance Wealth Advisors LLC UT recently acquired 43,158 shares of Amazon.com, Inc. (NASDAQ:AMZN) valued at approximately $9.48 million, making Amazon its fifth-largest holding. The article also details other institutional investor activity, analyst ratings, recent news impacting Amazon, and insider trading activity, including sales by SVP David Zapolsky and CEO Andrew R. Jassy.",earnings|financial_markets|technology|retail_wholesale|finance
2026-03-11T13:12:04.745Z,AMZN,"Amazon.com, Inc. $AMZN Shares Sold by Bowen Hanes & Co. Inc.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-amazoncom-inc-amzn-shares-sold-by-bowen-hanes-co-inc-2026-03-10/,20260310T070443,0.107120,Neutral,1.000000,"Bowen Hanes & Co. Inc. reduced its stake in Amazon.com, Inc. by 33.8% in the third quarter, selling 119,470 shares and holding 234,122 shares valued at $51.4 million. Despite this, other hedge funds increased their positions in AMZN, and institutional investors collectively own 72.20% of the company. Recent analyst ratings indicate a ""Moderate Buy"" consensus with an average target price of $287.29, reflecting mixed sentiment regarding geopolitical risks and AI investments versus growth opportunities.",earnings|financial_markets|retail_wholesale|technology
2026-03-11T13:12:04.745Z,AMZN,"Rep. David Taylor Purchases Shares of Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat,https://www.marketbeat.com/instant-alerts/rep-david-taylor-purchases-shares-of-amazoncom-inc-nasdaqamzn-2026-03-10/,20260310T061243,0.130103,Neutral,1.000000,"Representative David Taylor recently purchased between $1,001 and $15,000 worth of Amazon.com, Inc. (NASDAQ:AMZN) shares, as disclosed in a March 6th filing for a transaction made on February 26th. This purchase occurred in his ""DAVID TAYLOR TRUST"" 401(k) account amidst several other contemporaneous trades, including buying Visa and Microsoft, and selling larger stakes in IBM and Salesforce. Amazon's stock, trading near $213, carries a consensus ""Moderate Buy"" rating from analysts with an average target price of $287.29, despite recent insider share sales and risks such as drone strikes impacting AWS data centers and a massive planned capital expenditure.",earnings|financial_markets|economy_fiscal|retail_wholesale|technology
2026-03-11T13:12:04.745Z,AMZN,"Stevens Capital Management LP Purchases 7,074 Shares of Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-stevens-capital-management-lp-purchases-7074-shares-of-amazoncom-inc-amzn-2026-03-09/,20260309T114942,0.104991,Neutral,1.000000,"Stevens Capital Management LP significantly increased its stake in Amazon.com by 139% in the third quarter, acquiring 7,074 shares to bring its total holdings to 12,163 shares valued at approximately $2.67 million. This move highlights continued institutional interest in Amazon, with other major investors like Norges Bank, Nuveen, and Vanguard also holding substantial positions. Despite positive sentiment drivers like AI investments and analyst ""Moderate Buy"" ratings, Amazon faces risks from AWS outages and potential macro shocks affecting consumer spending.",earnings|financial_markets|retail_wholesale|technology
2026-03-11T13:12:04.745Z,AMZN,"Tredje AP fonden Cuts Position in Amazon.com, Inc. $AMZN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-tredje-ap-fonden-cuts-position-in-amazoncom-inc-amzn-2026-03-09/,20260309T114942,-0.081654,Neutral,1.000000,"Tredje AP fonden reduced its stake in Amazon.com, Inc. by 2.2% in the third quarter, now holding 2,609,166 shares valued at $572.895 million, making it their 5th largest position. Despite this trim, Wall Street analysts maintain a ""Moderate Buy"" rating for Amazon, with an average price target of $287.29. The e-commerce giant reported a revenue beat but a slight EPS miss last quarter, while aggressively investing over $200 billion in AI and cloud capacity, though it faces risks from AWS outages and recent insider stock sales.",earnings|financial_markets|technology|finance|retail_wholesale
